unit,interval_end,demand,energy,original_energy,reconstructed_energy,error
ELECTRIC_KWH_HR,2024-01-01 06:00:00+00:00,152.0,152.0,152.0,178.44495117187498,-26.444951171874976
ELECTRIC_KWH_HR,2024-01-01 07:00:00+00:00,150.5,150.5,150.5,178.44495117187498,-27.944951171874976
ELECTRIC_KWH_HR,2024-01-01 08:00:00+00:00,145.5,145.5,145.5,178.44495117187498,-32.944951171874976
ELECTRIC_KWH_HR,2024-01-01 09:00:00+00:00,134.0,134.0,134.0,178.44495117187498,-44.444951171874976
ELECTRIC_KWH_HR,2024-01-01 10:00:00+00:00,131.0,131.0,131.0,178.44495117187498,-47.444951171874976
ELECTRIC_KWH_HR,2024-01-01 11:00:00+00:00,160.0,160.0,160.0,178.44495117187498,-18.444951171874976
ELECTRIC_KWH_HR,2024-01-01 12:00:00+00:00,191.5,191.5,191.5,178.44495117187498,13.055048828125024
ELECTRIC_KWH_HR,2024-01-01 13:00:00+00:00,204.5,204.5,204.5,178.44495117187498,26.055048828125024
ELECTRIC_KWH_HR,2024-01-01 14:00:00+00:00,208.0,208.0,208.0,178.44495117187498,29.555048828125024
ELECTRIC_KWH_HR,2024-01-01 15:00:00+00:00,206.5,206.5,206.5,178.44495117187498,28.055048828125024
ELECTRIC_KWH_HR,2024-01-01 16:00:00+00:00,208.5,208.5,208.5,178.44495117187498,30.055048828125024
ELECTRIC_KWH_HR,2024-01-01 17:00:00+00:00,208.5,208.5,208.5,178.44495117187498,30.055048828125024
ELECTRIC_KWH_HR,2024-01-01 18:00:00+00:00,208.5,208.5,208.5,178.44495117187498,30.055048828125024
ELECTRIC_KWH_HR,2024-01-01 19:00:00+00:00,208.5,208.5,208.5,178.44495117187498,30.055048828125024
ELECTRIC_KWH_HR,2024-01-01 20:00:00+00:00,209.0,209.0,209.0,178.44495117187498,30.555048828125024
ELECTRIC_KWH_HR,2024-01-01 21:00:00+00:00,206.5,206.5,206.5,178.44495117187498,28.055048828125024
ELECTRIC_KWH_HR,2024-01-01 22:00:00+00:00,208.0,208.0,208.0,178.44495117187498,29.555048828125024
ELECTRIC_KWH_HR,2024-01-01 23:00:00+00:00,204.0,204.0,204.0,178.44495117187498,25.555048828125024
ELECTRIC_KWH_HR,2024-01-02 00:00:00+00:00,203.0,203.0,203.0,178.44495117187498,24.555048828125024
ELECTRIC_KWH_HR,2024-01-02 01:00:00+00:00,155.0,155.0,155.0,178.44495117187498,-23.444951171874976
ELECTRIC_KWH_HR,2024-01-02 02:00:00+00:00,150.0,150.0,150.0,178.44495117187498,-28.444951171874976
ELECTRIC_KWH_HR,2024-01-02 03:00:00+00:00,158.5,158.5,158.5,178.44495117187498,-19.944951171874976
ELECTRIC_KWH_HR,2024-01-02 04:00:00+00:00,159.5,159.5,159.5,178.44495117187498,-18.944951171874976
ELECTRIC_KWH_HR,2024-01-02 05:00:00+00:00,160.0,160.0,160.0,178.44495117187498,-18.444951171874976
ELECTRIC_KWH_HR,2024-01-02 06:00:00+00:00,161.0,161.0,161.0,178.44495117187498,-17.444951171874976
ELECTRIC_KWH_HR,2024-01-02 07:00:00+00:00,154.5,154.5,154.5,178.44495117187498,-23.944951171874976
ELECTRIC_KWH_HR,2024-01-02 08:00:00+00:00,145.5,145.5,145.5,178.44495117187498,-32.944951171874976
ELECTRIC_KWH_HR,2024-01-02 09:00:00+00:00,133.0,133.0,133.0,178.44495117187498,-45.444951171874976
ELECTRIC_KWH_HR,2024-01-02 10:00:00+00:00,137.0,137.0,137.0,178.44495117187498,-41.444951171874976
ELECTRIC_KWH_HR,2024-01-02 11:00:00+00:00,153.0,153.0,153.0,178.44495117187498,-25.444951171874976
ELECTRIC_KWH_HR,2024-01-02 12:00:00+00:00,199.0,199.0,199.0,178.44495117187498,20.555048828125024
ELECTRIC_KWH_HR,2024-01-02 13:00:00+00:00,222.5,222.5,222.5,178.44495117187498,44.055048828125024
ELECTRIC_KWH_HR,2024-01-02 14:00:00+00:00,250.5,250.5,250.5,277.819951171875,-27.319951171875005
ELECTRIC_KWH_HR,2024-01-02 15:00:00+00:00,286.0,286.0,286.0,277.819951171875,8.180048828124995
ELECTRIC_KWH_HR,2024-01-02 16:00:00+00:00,289.5,289.5,289.5,277.819951171875,11.680048828124995
ELECTRIC_KWH_HR,2024-01-02 17:00:00+00:00,292.5,292.5,292.5,277.819951171875,14.680048828124995
ELECTRIC_KWH_HR,2024-01-02 18:00:00+00:00,289.0,289.0,289.0,277.819951171875,11.180048828124995
ELECTRIC_KWH_HR,2024-01-02 19:00:00+00:00,286.5,286.5,286.5,277.819951171875,8.680048828124995
ELECTRIC_KWH_HR,2024-01-02 20:00:00+00:00,284.5,284.5,284.5,277.819951171875,6.6800488281249955
ELECTRIC_KWH_HR,2024-01-02 21:00:00+00:00,275.0,275.0,275.0,277.819951171875,-2.8199511718750045
ELECTRIC_KWH_HR,2024-01-02 22:00:00+00:00,270.0,270.0,270.0,223.38245117187503,46.61754882812497
ELECTRIC_KWH_HR,2024-01-02 23:00:00+00:00,243.5,243.5,243.5,223.38245117187503,20.117548828124967
ELECTRIC_KWH_HR,2024-01-03 00:00:00+00:00,224.0,224.0,224.0,223.38245117187503,0.617548828124967
ELECTRIC_KWH_HR,2024-01-03 01:00:00+00:00,171.5,171.5,171.5,223.38245117187503,-51.88245117187503
ELECTRIC_KWH_HR,2024-01-03 02:00:00+00:00,163.5,163.5,163.5,156.63245117187498,6.867548828125024
ELECTRIC_KWH_HR,2024-01-03 03:00:00+00:00,160.0,160.0,160.0,156.63245117187498,3.367548828125024
ELECTRIC_KWH_HR,2024-01-03 04:00:00+00:00,158.0,158.0,158.0,156.63245117187498,1.3675488281250239
ELECTRIC_KWH_HR,2024-01-03 05:00:00+00:00,160.5,160.5,160.5,156.63245117187498,3.867548828125024
ELECTRIC_KWH_HR,2024-01-03 06:00:00+00:00,160.5,160.5,160.5,174.16370117187498,-13.663701171874976
ELECTRIC_KWH_HR,2024-01-03 07:00:00+00:00,155.5,155.5,155.5,174.16370117187498,-18.663701171874976
ELECTRIC_KWH_HR,2024-01-03 08:00:00+00:00,149.0,149.0,149.0,174.16370117187498,-25.163701171874976
ELECTRIC_KWH_HR,2024-01-03 09:00:00+00:00,137.0,137.0,137.0,174.16370117187498,-37.163701171874976
ELECTRIC_KWH_HR,2024-01-03 10:00:00+00:00,138.5,138.5,138.5,174.16370117187498,-35.663701171874976
ELECTRIC_KWH_HR,2024-01-03 11:00:00+00:00,157.5,157.5,157.5,174.16370117187498,-16.663701171874976
ELECTRIC_KWH_HR,2024-01-03 12:00:00+00:00,202.0,202.0,202.0,174.16370117187498,27.836298828125024
ELECTRIC_KWH_HR,2024-01-03 13:00:00+00:00,225.5,225.5,225.5,174.16370117187498,51.336298828125024
ELECTRIC_KWH_HR,2024-01-03 14:00:00+00:00,249.0,249.0,249.0,293.663701171875,-44.663701171875005
ELECTRIC_KWH_HR,2024-01-03 15:00:00+00:00,281.5,281.5,281.5,293.663701171875,-12.163701171875005
ELECTRIC_KWH_HR,2024-01-03 16:00:00+00:00,294.0,294.0,294.0,293.663701171875,0.33629882812499545
ELECTRIC_KWH_HR,2024-01-03 17:00:00+00:00,300.0,300.0,300.0,293.663701171875,6.3362988281249955
ELECTRIC_KWH_HR,2024-01-03 18:00:00+00:00,297.5,297.5,297.5,293.663701171875,3.8362988281249955
ELECTRIC_KWH_HR,2024-01-03 19:00:00+00:00,296.5,296.5,296.5,293.663701171875,2.8362988281249955
ELECTRIC_KWH_HR,2024-01-03 20:00:00+00:00,285.5,285.5,285.5,293.663701171875,-8.163701171875005
ELECTRIC_KWH_HR,2024-01-03 21:00:00+00:00,277.5,277.5,277.5,293.663701171875,-16.163701171875005
ELECTRIC_KWH_HR,2024-01-03 22:00:00+00:00,270.0,270.0,270.0,239.05432617187503,30.945673828124967
ELECTRIC_KWH_HR,2024-01-03 23:00:00+00:00,240.0,240.0,240.0,239.05432617187503,0.945673828124967
ELECTRIC_KWH_HR,2024-01-04 00:00:00+00:00,206.5,206.5,206.5,168.30432617187498,38.195673828125024
ELECTRIC_KWH_HR,2024-01-04 01:00:00+00:00,162.0,162.0,162.0,168.30432617187498,-6.304326171874976
ELECTRIC_KWH_HR,2024-01-04 02:00:00+00:00,163.0,163.0,163.0,145.42932617187498,17.570673828125024
ELECTRIC_KWH_HR,2024-01-04 03:00:00+00:00,162.5,162.5,162.5,145.42932617187498,17.070673828125024
ELECTRIC_KWH_HR,2024-01-04 04:00:00+00:00,159.5,159.5,159.5,145.42932617187498,14.070673828125024
ELECTRIC_KWH_HR,2024-01-04 05:00:00+00:00,160.5,160.5,160.5,145.42932617187498,15.070673828125024
ELECTRIC_KWH_HR,2024-01-04 06:00:00+00:00,159.5,159.5,159.5,174.55432617187498,-15.054326171874976
ELECTRIC_KWH_HR,2024-01-04 07:00:00+00:00,158.5,158.5,158.5,174.55432617187498,-16.054326171874976
ELECTRIC_KWH_HR,2024-01-04 08:00:00+00:00,148.5,148.5,148.5,174.55432617187498,-26.054326171874976
ELECTRIC_KWH_HR,2024-01-04 09:00:00+00:00,139.0,139.0,139.0,174.55432617187498,-35.554326171874976
ELECTRIC_KWH_HR,2024-01-04 10:00:00+00:00,141.0,141.0,141.0,174.55432617187498,-33.554326171874976
ELECTRIC_KWH_HR,2024-01-04 11:00:00+00:00,160.0,160.0,160.0,174.55432617187498,-14.554326171874976
ELECTRIC_KWH_HR,2024-01-04 12:00:00+00:00,199.5,199.5,199.5,174.55432617187498,24.945673828125024
ELECTRIC_KWH_HR,2024-01-04 13:00:00+00:00,223.5,223.5,223.5,174.55432617187498,48.945673828125024
ELECTRIC_KWH_HR,2024-01-04 14:00:00+00:00,245.5,245.5,245.5,281.648076171875,-36.148076171875005
ELECTRIC_KWH_HR,2024-01-04 15:00:00+00:00,280.0,280.0,280.0,281.648076171875,-1.6480761718750045
ELECTRIC_KWH_HR,2024-01-04 16:00:00+00:00,296.5,296.5,296.5,281.648076171875,14.851923828124995
ELECTRIC_KWH_HR,2024-01-04 17:00:00+00:00,298.5,298.5,298.5,281.648076171875,16.851923828124995
ELECTRIC_KWH_HR,2024-01-04 18:00:00+00:00,297.0,297.0,297.0,281.648076171875,15.351923828124995
ELECTRIC_KWH_HR,2024-01-04 19:00:00+00:00,297.0,297.0,297.0,281.648076171875,15.351923828124995
ELECTRIC_KWH_HR,2024-01-04 20:00:00+00:00,289.0,289.0,289.0,281.648076171875,7.3519238281249955
ELECTRIC_KWH_HR,2024-01-04 21:00:00+00:00,280.0,280.0,280.0,281.648076171875,-1.6480761718750045
ELECTRIC_KWH_HR,2024-01-04 22:00:00+00:00,273.0,273.0,273.0,223.58557617187503,49.41442382812497
ELECTRIC_KWH_HR,2024-01-04 23:00:00+00:00,240.5,240.5,240.5,223.58557617187503,16.914423828124967
ELECTRIC_KWH_HR,2024-01-05 00:00:00+00:00,224.5,224.5,224.5,223.58557617187503,0.914423828124967
ELECTRIC_KWH_HR,2024-01-05 01:00:00+00:00,171.5,171.5,171.5,223.58557617187503,-52.08557617187503
ELECTRIC_KWH_HR,2024-01-05 02:00:00+00:00,166.0,166.0,166.0,164.33557617187498,1.6644238281250239
ELECTRIC_KWH_HR,2024-01-05 03:00:00+00:00,170.0,170.0,170.0,164.33557617187498,5.664423828125024
ELECTRIC_KWH_HR,2024-01-05 04:00:00+00:00,169.5,169.5,169.5,164.33557617187498,5.164423828125024
ELECTRIC_KWH_HR,2024-01-05 05:00:00+00:00,167.0,167.0,167.0,164.33557617187498,2.664423828125024
ELECTRIC_KWH_HR,2024-01-05 06:00:00+00:00,167.0,167.0,167.0,174.08557617187498,-7.085576171874976
ELECTRIC_KWH_HR,2024-01-05 07:00:00+00:00,162.0,162.0,162.0,174.08557617187498,-12.085576171874976
ELECTRIC_KWH_HR,2024-01-05 08:00:00+00:00,156.0,156.0,156.0,174.08557617187498,-18.085576171874976
ELECTRIC_KWH_HR,2024-01-05 09:00:00+00:00,140.5,140.5,140.5,174.08557617187498,-33.585576171874976
ELECTRIC_KWH_HR,2024-01-05 10:00:00+00:00,143.0,143.0,143.0,174.08557617187498,-31.085576171874976
ELECTRIC_KWH_HR,2024-01-05 11:00:00+00:00,160.5,160.5,160.5,174.08557617187498,-13.585576171874976
ELECTRIC_KWH_HR,2024-01-05 12:00:00+00:00,204.0,204.0,204.0,174.08557617187498,29.914423828125024
ELECTRIC_KWH_HR,2024-01-05 13:00:00+00:00,223.5,223.5,223.5,174.08557617187498,49.414423828125024
ELECTRIC_KWH_HR,2024-01-05 14:00:00+00:00,244.0,244.0,244.0,279.585576171875,-35.585576171875005
ELECTRIC_KWH_HR,2024-01-05 15:00:00+00:00,275.0,275.0,275.0,279.585576171875,-4.5855761718750045
ELECTRIC_KWH_HR,2024-01-05 16:00:00+00:00,282.0,282.0,282.0,279.585576171875,2.4144238281249955
ELECTRIC_KWH_HR,2024-01-05 17:00:00+00:00,290.0,290.0,290.0,279.585576171875,10.414423828124995
ELECTRIC_KWH_HR,2024-01-05 18:00:00+00:00,283.0,283.0,283.0,279.585576171875,3.4144238281249955
ELECTRIC_KWH_HR,2024-01-05 19:00:00+00:00,279.5,279.5,279.5,279.585576171875,-0.08557617187500455
ELECTRIC_KWH_HR,2024-01-05 20:00:00+00:00,277.0,277.0,277.0,279.585576171875,-2.5855761718750045
ELECTRIC_KWH_HR,2024-01-05 21:00:00+00:00,270.0,270.0,270.0,279.585576171875,-9.585576171875005
ELECTRIC_KWH_HR,2024-01-05 22:00:00+00:00,258.5,258.5,258.5,212.585576171875,45.914423828124995
ELECTRIC_KWH_HR,2024-01-05 23:00:00+00:00,231.0,231.0,231.0,212.585576171875,18.414423828124995
ELECTRIC_KWH_HR,2024-01-06 00:00:00+00:00,218.0,218.0,218.0,212.585576171875,5.4144238281249955
ELECTRIC_KWH_HR,2024-01-06 01:00:00+00:00,172.0,172.0,172.0,212.585576171875,-40.585576171875005
ELECTRIC_KWH_HR,2024-01-06 02:00:00+00:00,168.5,168.5,168.5,158.46057617187498,10.039423828125024
ELECTRIC_KWH_HR,2024-01-06 03:00:00+00:00,166.5,166.5,166.5,158.46057617187498,8.039423828125024
ELECTRIC_KWH_HR,2024-01-06 04:00:00+00:00,163.0,163.0,163.0,158.46057617187498,4.539423828125024
ELECTRIC_KWH_HR,2024-01-06 05:00:00+00:00,165.0,165.0,165.0,158.46057617187498,6.539423828125024
ELECTRIC_KWH_HR,2024-01-06 06:00:00+00:00,165.0,165.0,165.0,185.52307617187498,-20.523076171874976
ELECTRIC_KWH_HR,2024-01-06 07:00:00+00:00,163.5,163.5,163.5,185.52307617187498,-22.023076171874976
ELECTRIC_KWH_HR,2024-01-06 08:00:00+00:00,155.5,155.5,155.5,185.52307617187498,-30.023076171874976
ELECTRIC_KWH_HR,2024-01-06 09:00:00+00:00,146.0,146.0,146.0,185.52307617187498,-39.523076171874976
ELECTRIC_KWH_HR,2024-01-06 10:00:00+00:00,147.5,147.5,147.5,185.52307617187498,-38.023076171874976
ELECTRIC_KWH_HR,2024-01-06 11:00:00+00:00,167.5,167.5,167.5,185.52307617187498,-18.023076171874976
ELECTRIC_KWH_HR,2024-01-06 12:00:00+00:00,197.0,197.0,197.0,185.52307617187498,11.476923828125024
ELECTRIC_KWH_HR,2024-01-06 13:00:00+00:00,211.5,211.5,211.5,185.52307617187498,25.976923828125024
ELECTRIC_KWH_HR,2024-01-06 14:00:00+00:00,218.0,218.0,218.0,187.87463867187498,30.125361328125024
ELECTRIC_KWH_HR,2024-01-06 15:00:00+00:00,218.5,218.5,218.5,187.87463867187498,30.625361328125024
ELECTRIC_KWH_HR,2024-01-06 16:00:00+00:00,218.5,218.5,218.5,187.87463867187498,30.625361328125024
ELECTRIC_KWH_HR,2024-01-06 17:00:00+00:00,222.0,222.0,222.0,187.87463867187498,34.125361328125024
ELECTRIC_KWH_HR,2024-01-06 18:00:00+00:00,222.5,222.5,222.5,187.87463867187498,34.625361328125024
ELECTRIC_KWH_HR,2024-01-06 19:00:00+00:00,218.5,218.5,218.5,187.87463867187498,30.625361328125024
ELECTRIC_KWH_HR,2024-01-06 20:00:00+00:00,215.5,215.5,215.5,187.87463867187498,27.625361328125024
ELECTRIC_KWH_HR,2024-01-06 21:00:00+00:00,207.5,207.5,207.5,187.87463867187498,19.625361328125024
ELECTRIC_KWH_HR,2024-01-06 22:00:00+00:00,213.0,213.0,213.0,187.87463867187498,25.125361328125024
ELECTRIC_KWH_HR,2024-01-06 23:00:00+00:00,203.5,203.5,203.5,187.87463867187498,15.625361328125024
ELECTRIC_KWH_HR,2024-01-07 00:00:00+00:00,201.5,201.5,201.5,187.87463867187498,13.625361328125024
ELECTRIC_KWH_HR,2024-01-07 01:00:00+00:00,166.0,166.0,166.0,187.87463867187498,-21.874638671874976
ELECTRIC_KWH_HR,2024-01-07 02:00:00+00:00,164.0,164.0,164.0,187.87463867187498,-23.874638671874976
ELECTRIC_KWH_HR,2024-01-07 03:00:00+00:00,162.0,162.0,162.0,187.87463867187498,-25.874638671874976
ELECTRIC_KWH_HR,2024-01-07 04:00:00+00:00,161.5,161.5,161.5,187.87463867187498,-26.374638671874976
ELECTRIC_KWH_HR,2024-01-07 05:00:00+00:00,164.0,164.0,164.0,187.87463867187498,-23.874638671874976
ELECTRIC_KWH_HR,2024-01-07 06:00:00+00:00,161.5,161.5,161.5,187.87463867187498,-26.374638671874976
ELECTRIC_KWH_HR,2024-01-07 07:00:00+00:00,157.5,157.5,157.5,187.87463867187498,-30.374638671874976
ELECTRIC_KWH_HR,2024-01-07 08:00:00+00:00,151.0,151.0,151.0,187.87463867187498,-36.874638671874976
ELECTRIC_KWH_HR,2024-01-07 09:00:00+00:00,135.5,135.5,135.5,187.87463867187498,-52.374638671874976
ELECTRIC_KWH_HR,2024-01-07 10:00:00+00:00,137.5,137.5,137.5,187.87463867187498,-50.374638671874976
ELECTRIC_KWH_HR,2024-01-07 11:00:00+00:00,138.0,138.0,138.0,187.87463867187498,-49.874638671874976
ELECTRIC_KWH_HR,2024-01-07 12:00:00+00:00,146.0,146.0,146.0,187.87463867187498,-41.874638671874976
ELECTRIC_KWH_HR,2024-01-07 13:00:00+00:00,157.0,157.0,157.0,187.87463867187498,-30.874638671874976
ELECTRIC_KWH_HR,2024-01-07 14:00:00+00:00,190.0,190.0,190.0,187.87463867187498,2.125361328125024
ELECTRIC_KWH_HR,2024-01-07 15:00:00+00:00,199.0,199.0,199.0,187.87463867187498,11.125361328125024
ELECTRIC_KWH_HR,2024-01-07 16:00:00+00:00,193.0,193.0,193.0,187.87463867187498,5.125361328125024
ELECTRIC_KWH_HR,2024-01-07 17:00:00+00:00,195.0,195.0,195.0,187.87463867187498,7.125361328125024
ELECTRIC_KWH_HR,2024-01-07 18:00:00+00:00,198.5,198.5,198.5,187.87463867187498,10.625361328125024
ELECTRIC_KWH_HR,2024-01-07 19:00:00+00:00,194.0,194.0,194.0,187.87463867187498,6.125361328125024
ELECTRIC_KWH_HR,2024-01-07 20:00:00+00:00,199.5,199.5,199.5,187.87463867187498,11.625361328125024
ELECTRIC_KWH_HR,2024-01-07 21:00:00+00:00,201.0,201.0,201.0,187.87463867187498,13.125361328125024
ELECTRIC_KWH_HR,2024-01-07 22:00:00+00:00,197.5,197.5,197.5,171.20276367187498,26.297236328125024
ELECTRIC_KWH_HR,2024-01-07 23:00:00+00:00,197.0,197.0,197.0,171.20276367187498,25.797236328125024
ELECTRIC_KWH_HR,2024-01-08 00:00:00+00:00,200.0,200.0,200.0,171.20276367187498,28.797236328125024
ELECTRIC_KWH_HR,2024-01-08 01:00:00+00:00,159.5,159.5,159.5,171.20276367187498,-11.702763671874976
ELECTRIC_KWH_HR,2024-01-08 02:00:00+00:00,157.5,157.5,157.5,171.20276367187498,-13.702763671874976
ELECTRIC_KWH_HR,2024-01-08 03:00:00+00:00,159.0,159.0,159.0,171.20276367187498,-12.202763671874976
ELECTRIC_KWH_HR,2024-01-08 04:00:00+00:00,155.5,155.5,155.5,171.20276367187498,-15.702763671874976
ELECTRIC_KWH_HR,2024-01-08 05:00:00+00:00,160.0,160.0,160.0,171.20276367187498,-11.202763671874976
ELECTRIC_KWH_HR,2024-01-08 06:00:00+00:00,158.5,158.5,158.5,171.20276367187498,-12.702763671874976
ELECTRIC_KWH_HR,2024-01-08 07:00:00+00:00,154.0,154.0,154.0,171.20276367187498,-17.202763671874976
ELECTRIC_KWH_HR,2024-01-08 08:00:00+00:00,148.5,148.5,148.5,171.20276367187498,-22.702763671874976
ELECTRIC_KWH_HR,2024-01-08 09:00:00+00:00,133.0,133.0,133.0,171.20276367187498,-38.202763671874976
ELECTRIC_KWH_HR,2024-01-08 10:00:00+00:00,137.0,137.0,137.0,171.20276367187498,-34.202763671874976
ELECTRIC_KWH_HR,2024-01-08 11:00:00+00:00,162.0,162.0,162.0,171.20276367187498,-9.202763671874976
ELECTRIC_KWH_HR,2024-01-08 12:00:00+00:00,196.5,196.5,196.5,171.20276367187498,25.297236328125024
ELECTRIC_KWH_HR,2024-01-08 13:00:00+00:00,223.0,223.0,223.0,171.20276367187498,51.797236328125024
ELECTRIC_KWH_HR,2024-01-08 14:00:00+00:00,252.5,252.5,252.5,289.109013671875,-36.609013671875005
ELECTRIC_KWH_HR,2024-01-08 15:00:00+00:00,290.0,290.0,290.0,289.109013671875,0.8909863281249955
ELECTRIC_KWH_HR,2024-01-08 16:00:00+00:00,293.0,293.0,293.0,289.109013671875,3.8909863281249955
ELECTRIC_KWH_HR,2024-01-08 17:00:00+00:00,295.5,295.5,295.5,289.109013671875,6.3909863281249955
ELECTRIC_KWH_HR,2024-01-08 18:00:00+00:00,300.5,300.5,300.5,289.109013671875,11.390986328124995
ELECTRIC_KWH_HR,2024-01-08 19:00:00+00:00,294.0,294.0,294.0,289.109013671875,4.8909863281249955
ELECTRIC_KWH_HR,2024-01-08 20:00:00+00:00,287.0,287.0,287.0,289.109013671875,-2.1090136718750045
ELECTRIC_KWH_HR,2024-01-08 21:00:00+00:00,280.0,280.0,280.0,289.109013671875,-9.109013671875005
ELECTRIC_KWH_HR,2024-01-08 22:00:00+00:00,268.0,268.0,268.0,226.92151367187503,41.07848632812497
ELECTRIC_KWH_HR,2024-01-08 23:00:00+00:00,236.5,236.5,236.5,226.92151367187503,9.578486328124967
ELECTRIC_KWH_HR,2024-01-09 00:00:00+00:00,222.0,222.0,222.0,172.92151367187498,49.078486328125024
ELECTRIC_KWH_HR,2024-01-09 01:00:00+00:00,174.5,174.5,174.5,172.92151367187498,1.5784863281250239
ELECTRIC_KWH_HR,2024-01-09 02:00:00+00:00,166.0,166.0,166.0,199.92151367187498,-33.921513671874976
ELECTRIC_KWH_HR,2024-01-09 03:00:00+00:00,170.5,170.5,170.5,199.92151367187498,-29.421513671874976
ELECTRIC_KWH_HR,2024-01-09 04:00:00+00:00,169.5,169.5,169.5,199.92151367187498,-30.421513671874976
ELECTRIC_KWH_HR,2024-01-09 05:00:00+00:00,172.0,172.0,172.0,199.92151367187498,-27.921513671874976
ELECTRIC_KWH_HR,2024-01-09 06:00:00+00:00,174.0,174.0,174.0,178.17151367187498,-4.171513671874976
ELECTRIC_KWH_HR,2024-01-09 07:00:00+00:00,167.0,167.0,167.0,178.17151367187498,-11.171513671874976
ELECTRIC_KWH_HR,2024-01-09 08:00:00+00:00,160.5,160.5,160.5,178.17151367187498,-17.671513671874976
ELECTRIC_KWH_HR,2024-01-09 09:00:00+00:00,152.0,152.0,152.0,178.17151367187498,-26.171513671874976
ELECTRIC_KWH_HR,2024-01-09 10:00:00+00:00,150.0,150.0,150.0,178.17151367187498,-28.171513671874976
ELECTRIC_KWH_HR,2024-01-09 11:00:00+00:00,166.5,166.5,166.5,178.17151367187498,-11.671513671874976
ELECTRIC_KWH_HR,2024-01-09 12:00:00+00:00,209.0,209.0,209.0,178.17151367187498,30.828486328125024
ELECTRIC_KWH_HR,2024-01-09 13:00:00+00:00,226.0,226.0,226.0,178.17151367187498,47.828486328125024
ELECTRIC_KWH_HR,2024-01-09 14:00:00+00:00,248.0,248.0,248.0,282.609013671875,-34.609013671875005
ELECTRIC_KWH_HR,2024-01-09 15:00:00+00:00,280.0,280.0,280.0,282.609013671875,-2.6090136718750045
ELECTRIC_KWH_HR,2024-01-09 16:00:00+00:00,291.5,291.5,291.5,282.609013671875,8.890986328124995
ELECTRIC_KWH_HR,2024-01-09 17:00:00+00:00,292.5,292.5,292.5,282.609013671875,9.890986328124995
ELECTRIC_KWH_HR,2024-01-09 18:00:00+00:00,290.5,290.5,290.5,282.609013671875,7.8909863281249955
ELECTRIC_KWH_HR,2024-01-09 19:00:00+00:00,283.0,283.0,283.0,282.609013671875,0.39098632812499545
ELECTRIC_KWH_HR,2024-01-09 20:00:00+00:00,279.5,279.5,279.5,282.609013671875,-3.1090136718750045
ELECTRIC_KWH_HR,2024-01-09 21:00:00+00:00,275.5,275.5,275.5,282.609013671875,-7.1090136718750045
ELECTRIC_KWH_HR,2024-01-09 22:00:00+00:00,258.0,258.0,258.0,205.452763671875,52.547236328124995
ELECTRIC_KWH_HR,2024-01-09 23:00:00+00:00,225.0,225.0,225.0,205.452763671875,19.547236328124995
ELECTRIC_KWH_HR,2024-01-10 00:00:00+00:00,207.5,207.5,207.5,205.452763671875,2.0472363281249955
ELECTRIC_KWH_HR,2024-01-10 01:00:00+00:00,166.0,166.0,166.0,205.452763671875,-39.452763671875005
ELECTRIC_KWH_HR,2024-01-10 02:00:00+00:00,158.0,158.0,158.0,146.95276367187498,11.047236328125024
ELECTRIC_KWH_HR,2024-01-10 03:00:00+00:00,154.5,154.5,154.5,146.95276367187498,7.547236328125024
ELECTRIC_KWH_HR,2024-01-10 04:00:00+00:00,154.5,154.5,154.5,146.95276367187498,7.547236328125024
ELECTRIC_KWH_HR,2024-01-10 05:00:00+00:00,155.5,155.5,155.5,146.95276367187498,8.547236328125024
ELECTRIC_KWH_HR,2024-01-10 06:00:00+00:00,156.5,156.5,156.5,176.20276367187498,-19.702763671874976
ELECTRIC_KWH_HR,2024-01-10 07:00:00+00:00,154.0,154.0,154.0,176.20276367187498,-22.202763671874976
ELECTRIC_KWH_HR,2024-01-10 08:00:00+00:00,146.0,146.0,146.0,176.20276367187498,-30.202763671874976
ELECTRIC_KWH_HR,2024-01-10 09:00:00+00:00,134.5,134.5,134.5,176.20276367187498,-41.702763671874976
ELECTRIC_KWH_HR,2024-01-10 10:00:00+00:00,138.0,138.0,138.0,176.20276367187498,-38.202763671874976
ELECTRIC_KWH_HR,2024-01-10 11:00:00+00:00,155.5,155.5,155.5,176.20276367187498,-20.702763671874976
ELECTRIC_KWH_HR,2024-01-10 12:00:00+00:00,196.5,196.5,196.5,176.20276367187498,20.297236328125024
ELECTRIC_KWH_HR,2024-01-10 13:00:00+00:00,218.5,218.5,218.5,176.20276367187498,42.297236328125024
ELECTRIC_KWH_HR,2024-01-10 14:00:00+00:00,238.5,238.5,238.5,264.530888671875,-26.030888671875005
ELECTRIC_KWH_HR,2024-01-10 15:00:00+00:00,262.5,262.5,262.5,264.530888671875,-2.0308886718750045
ELECTRIC_KWH_HR,2024-01-10 16:00:00+00:00,271.0,271.0,271.0,264.530888671875,6.4691113281249955
ELECTRIC_KWH_HR,2024-01-10 17:00:00+00:00,274.0,274.0,274.0,264.530888671875,9.469111328124995
ELECTRIC_KWH_HR,2024-01-10 18:00:00+00:00,269.0,269.0,269.0,264.530888671875,4.4691113281249955
ELECTRIC_KWH_HR,2024-01-10 19:00:00+00:00,269.0,269.0,269.0,264.530888671875,4.4691113281249955
ELECTRIC_KWH_HR,2024-01-10 20:00:00+00:00,270.5,270.5,270.5,264.530888671875,5.9691113281249955
